,cluster,format_,text
21233,,1,Just before General Flynn was going up we heard this news.
21234,,1,"I said, ""General get up there and keep them busy."
21235,,1,"We want to digest what just happened here."""
21236,,1,Thank you General.
21237,,1,In 11 days we are going to win New Hampshire   the state of my first victory.
21238,,1,And we are going to win back the White House.
21239,,1,Seventy-five percent of the American people think our country is on the wrong track and we are going to fix it.
21240,,1,"We are going to get our country back on the right track, and very, very quickly."
21241,,1,"Real change begins with immediately repealing and replacing Obamacare   We can't forget how big a news that is, we can't lose track."
21242,,1,"It's a disaster, just like everything else in this administration.It has just been announced that Americans are going to experience another massive double-digit hike in Obamacare premiums, including a 116 percent premium hike to our very good friends in the great state of Arizona.Even Bill Clinton admitted Obamacare is the craziest thing in the world, where people wind up with their premiums doubled and their coverage cut in half."
21243,,1,"In Minnesota, where the premium increase will be almost 60 percent, the Democratic governor said the Affordable Care Act is no longer affordable."
21244,,1,"Jonathan Gruber, the architect of Obamacare   admitted it was all a fraud and he said it was passed because of the stupidity of the American voter."
21245,,1,"Hey, we're doing a lot of good work, aren't we?"
21246,,1,We're catching all of these people.
21247,,1,We're doing a good job.
21248,,1,"Jonathan Gruber, there's another."
21249,,1,"See, we didn't forget."
21250,,1,I never forgot Jonathan Gruber.
21251,,1,"I said you know, if I do this, we're going to run and his name came up and people forget after a week or two."
21252,,1,"I said I am never going to forget Jonathan Gruber, the architect of Obamacare and what he said."
21253,,1,So we did not forget.
21254,,1,"Almost can you imagine, it's like a little more than a week before the election."
21255,,1,We didn't forget the name Jonathan Gruber.
21256,,1,But the only real stupidity is that shown by our politicians who passed this monstrosity over the furious objection of certain politicians and the American voter.
21257,,1,Job-killing Obamacare is just one more way the system is rigged.
21258,,1,What I've just announced previously it might not be as rigged as I thought.
21259,,1,Right?
21260,,1,Right?
21261,,1,"The FBI I think they're going to right the ship, folks."
21262,,1,I think they're going to right the ship.
21263,,1,"And they're going to save their reputation by doing so.Hillary Clinton wants to double down on Obamacare, destroying American health care forever."
21264,,1,She wants to expand Obamacare and make it even more expensive.
21265,,1,"I will repeal and replace Obamacare and we will replace it with a much less expensive plan and a plan that is much, much better."
21266,,1,"Just this year, Hillary Clinton declared Obamacare is one of the greatest accomplishments of President Obama, the Democratic Party and our country."
21267,,1,"Well, that was that's turned out to be wrong."
21268,,1,Do they do anything right?
21269,,1,We don't win anymore.
21270,,1,"We don't I mean, you're going to have such a good time starting in '17."
21271,,1,We're going to start winning again.
21272,,1,We're going to start winning again.
21273,,1,"Because it's turned out, and I've been saying this from before it passed, Obamacare is a catastrophe beyond imagination."
21274,,1,"Insurers are leaving, doctors are quitting, companies are fleeing, workers' hours are being cut, part-time jobs are all over the place."
21275,,1,Those beautiful full-time jobs that you used to have don't exist and deductibles are through the roof.
21276,,1,You don't get to use it.
21277,,1,"We don't get rid of Obamacare, we have no choice."
21278,,1,"But if we don't get rid of it, our health care system is gone forever."
21279,,1,We'll never have another chance.
21280,,1,"And by the way, if we don't win this election, you're never going to have another chance either, that I can tell you."
21281,,1,Never going to happen again.
21282,,1,Repealing Obamacare is one of the single most important reasons we must win on November 8th.
21283,,1,"But real change also means getting rid of the corruption in Washington, and again, maybe that's happened."
21284,,1,Wow.
21285,,1,We have a big day.
21286,,1,"No think of it, I won my first primary in New Hampshire and I am getting here and the news this morning is this is bigger than Watergate."
21287,,1,This is bigger than Watergate in my opinion.
21288,,1,"This is bigger than Watergate   Hillary bleached and deleted 33,000 e-mails after receiving a congressional subpoena."
21289,,1,"That alone to me there were more serious things done, but how does it get much more?"
21290,,1,But that was so obvious.
21291,,1,"She gets the subpoena and she bleaches and deletes 33,000 e-mails."
21292,,1,"That to me because it was so simple, you know?"
21293,,1,Not it's not about the sale of the uranium that nobody knows what it means I know what it means to Russia.
21294,,1,Then she talks to me about Russia.
21295,,1,20 percent of the uranium in our country to Russia.
21296,,1,"But you know, the deletion of 33,000 e-mails, boy, that just sort of is so out there, after receiving a subpoena from the United States government."
21297,,1,"She lied to Congress, she lied to the FBI, she made 13 phones disappear, some with a hammer."
21298,,1,"The Clinton crew gave more than $675,000 to the wife of the deputy director of the FBI   and the man who was overseeing the investigation into Hillary's illegal server, but maybe that takes care of itself."
